Code,Indicator,Unit,Year,Australia,Canada,Australia minus Canada
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,1973,,40.210761,
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,1974,,39.925452,
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,1975,,41.7055,
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,1976,,42.773664,
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,1977,34.246593,46.12383,-11.877237000000001
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,1978,36.463704,48.654442,-12.190738000000003
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,1979,37.169755,48.875901,-11.706145999999997
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,1980,38.024267,47.607673,-9.583405999999997
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,1981,38.570027,43.45338,-4.883353
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,1982,38.578401,41.117159,-2.5387580000000014
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,1983,39.251097,40.520654,-1.269556999999999
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,1984,39.895259,39.486694,0.40856500000000295
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,1985,42.579712,40.484814,2.0948980000000006
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,1986,43.361606,43.23301,0.1285960000000017
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,1987,42.243163,46.348653,-4.105489999999996
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,1988,42.248543,49.394794,-7.1462509999999995
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,1989,44.592025,52.861093,-8.269067999999997
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,1990,45.072143,55.632558,-10.560415000000006
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,1991,46.949013,58.378422,-11.429409
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,1992,46.9112,59.875201,-12.964000999999996
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,1993,48.087897,60.570628,-12.482731000000001
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,1994,51.442219,60.119045,-8.676825999999998
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,1995,54.132694,59.943291,-5.810597000000001
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,1996,56.570268,61.129474,-4.559206000000003
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,1997,59.981782,61.978706,-1.996924
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,1998,63.548369,64.304108,-0.7557389999999984
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,1999,67.927141,63.26728,4.6598610000000065
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,2000,70.184514,61.339733,8.84478099999999
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,2001,73.87613,62.768197,11.107933000000003
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,2002,81.388242,64.943528,16.444714000000005
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,2003,90.623065,66.82104,23.802025
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,2004,96.792557,69.610797,27.181759999999997
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,2005,101.33042,72.257191,29.073228999999998
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,2006,106.11395,75.900238,30.213712
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,2007,109.17145,80.73306,28.43839
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,2008,107.25336,83.471079,23.782280999999998
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,2009,112.20082,94.905284,17.295536
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,2010,111.11316,94.856391,16.25676899999999
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,2011,109.0083,93.992885,15.015415000000004
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,2012,109.89141,95.259088,14.632321999999988
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,2013,112.19151,95.402174,16.78933599999999
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,2014,115.86927,95.140153,20.729117000000002
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,2015,120.97959,100.70914,20.270449999999997
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,2016,123.76276,104.18176,19.581000000000003
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,2017,123.03411,103.60378,19.430329999999998
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,2018,122.25714,103.04235,19.214790000000008
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,2019,118.97698,103.52262,15.454359999999994
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,2020,122.34128,112.13428,10.206999999999994
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,2021,117.68856,105.54768,12.140879999999996
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,2022,110.69768,100.1912,10.50648000000001
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,2023,109.81933,100.60457,9.214759999999998
HH_LS,"Household debt, loans and debt securities (Percent of GDP)",Percent of GDP,2024,112.14945,100.06666,12.082790000000003
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,1980,0.939,1.112,-0.17300000000000015
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,1981,0.945,1.12,-0.17500000000000016
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,1982,0.997,1.148,-0.1509999999999999
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,1983,1.043,1.169,-0.1260000000000001
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,1984,1.067,1.168,-0.10099999999999998
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,1985,1.089,1.17,-0.08099999999999996
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,1986,1.132,1.183,-0.051000000000000156
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,1987,1.184,1.21,-0.026000000000000023
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,1988,1.248,1.222,0.026000000000000023
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,1989,1.292,1.231,0.06099999999999994
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,1990,1.308,1.226,0.08200000000000007
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,1991,1.282,1.222,0.06000000000000005
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,1992,1.269,1.212,0.05699999999999994
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,1993,1.254,1.2,0.05400000000000005
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,1994,1.244,1.192,0.052000000000000046
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,1995,1.253,1.194,0.05899999999999994
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,1996,1.255,1.192,0.06299999999999994
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,1997,1.245,1.185,0.06000000000000005
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,1998,1.244,1.17,0.07400000000000007
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,1999,1.237,1.176,0.061000000000000165
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,2000,1.264,1.2,0.06400000000000006
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,2001,1.28,1.192,0.08800000000000008
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,2002,1.296,1.188,0.1080000000000001
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,2003,1.309,1.203,0.10599999999999987
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,2004,1.319,1.21,0.10899999999999999
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,2005,1.338,1.21,0.1280000000000001
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,2006,1.365,1.204,0.16100000000000003
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,2007,1.387,1.211,0.17599999999999993
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,2008,1.447,1.235,0.21199999999999997
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,2009,1.444,1.199,0.24499999999999988
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,2010,1.503,1.219,0.2839999999999998
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,2011,1.542,1.233,0.30899999999999994
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,2012,1.505,1.225,0.2799999999999998
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,2013,1.5,1.225,0.2749999999999999
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,2014,1.478,1.228,0.25
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,2015,1.454,1.206,0.248
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,2016,1.451,1.203,0.248
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,2017,1.478,1.212,0.266
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,2018,1.47,1.207,0.2629999999999999
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,2019,1.459,1.218,0.2410000000000001
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,2020,1.431,1.202,0.2290000000000001
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,2021,1.417,1.18,0.2370000000000001
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,2022,1.432,1.189,0.24299999999999988
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,2023,1.427,1.164,0.2630000000000001
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,2024,1.429,1.167,0.262
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,2025,1.427,1.163,0.264
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,2026,1.437,1.174,0.2630000000000001
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,2027,1.442,1.179,0.2629999999999999
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,2028,1.45,1.185,0.2649999999999999
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,2029,1.457,1.187,0.27
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,2030,1.463,1.189,0.274
PPPEX,Implied PPP conversion rate (National currency per international dollar),National currency per international dollar,2031,1.469,1.19,0.27900000000000014
PCPIPCH,"Inflation rate, average consumer prices (Annual percent change)",Annual percent change,1980,10.1,10.2,-0.09999999999999964
PCPIPCH,"Inflation rate, average consumer prices (Annual percent change)",Annual percent change,1981,9.5,12.5,-3.0
PCPIPCH,"Inflation rate, average consumer prices (Annual percent change)",Annual percent change,1982,11.4,10.8,0.5999999999999996
PCPIPCH,"Inflation rate, average consumer prices (Annual percent change)",Annual percent change,1983,10.0,5.8,4.2
PCPIPCH,"Inflation rate, average consumer prices (Annual percent change)",Annual percent change,1984,4.0,4.3,-0.2999999999999998
PCPIPCH,"Inflation rate, average consumer prices (Annual percent change)",Annual percent change,1985,6.7,4.0,2.7
PCPIPCH,"Inflation rate, average consumer prices (Annual percent change)",Annual percent change,1986,9.1,4.2,4.8999999999999995
PCPIPCH,"Inflation rate, average consumer prices (Annual percent change)",Annual percent change,1987,8.5,4.4,4.1
